"prop","pop_size","method","estimate"
0.2,200,"lp",191.111111111111
0.2,200,"lp",189.090909090909
0.2,200,"lp",151.111111111111
0.2,200,"lp",173.333333333333
0.2,200,"lp",466.666666666667
0.2,200,"lp",192
0.2,200,"lp",168.888888888889
0.2,200,"lp",280
0.2,200,"lp",196
0.2,200,"lp",156
0.2,200,"lp",253.333333333333
0.2,200,"lp",413.333333333333
0.2,200,"lp",156
0.2,200,"lp",390
0.2,200,"lp",273.333333333333
0.2,200,"lp",236
0.2,200,"lp",251.428571428571
0.2,200,"lp",190
0.2,200,"lp",134.545454545455
0.2,200,"lp",245.714285714286
0.2,200,"lp",205
0.2,200,"lp",400
0.2,200,"lp",215
0.2,200,"lp",413.333333333333
0.2,200,"lp",160
0.2,200,"lp",200
0.2,200,"lp",213.333333333333
0.2,200,"lp",195.555555555556
0.2,200,"lp",195
0.2,200,"lp",220
0.2,200,"lp",175
0.2,200,"lp",266.666666666667
0.2,200,"lp",149.090909090909
0.2,200,"lp",206.666666666667
0.2,200,"lp",186.666666666667
0.2,200,"lp",217.142857142857
0.2,200,"lp",177.777777777778
0.2,200,"lp",132
0.2,200,"lp",410
0.2,200,"lp",151.111111111111
0.2,200,"lp",215
0.2,200,"lp",182.857142857143
0.2,200,"lp",257.142857142857
0.2,200,"lp",222.857142857143
0.2,200,"lp",174.545454545455
0.2,200,"lp",291.428571428571
0.2,200,"lp",220
0.2,200,"lp",280
0.2,200,"lp",165
0.2,200,"lp",178.181818181818
0.2,200,"lp",188.571428571429
0.2,200,"lp",136
0.2,200,"lp",222.222222222222
0.2,200,"lp",189.090909090909
0.2,200,"lp",280
0.2,200,"lp",152
0.2,200,"lp",164.444444444444
0.2,200,"lp",264
0.2,200,"lp",280
0.2,200,"lp",160
0.2,200,"lp",274.285714285714
0.2,200,"lp",340
0.2,200,"lp",320
0.2,200,"lp",380
0.2,200,"lp",170
0.2,200,"lp",130.909090909091
0.2,200,"lp",164
0.2,200,"lp",185
0.2,200,"lp",168.888888888889
0.2,200,"lp",149.090909090909
0.2,200,"lp",182.222222222222
0.2,200,"lp",156
0.2,200,"lp",127.272727272727
0.2,200,"lp",233.333333333333
0.2,200,"lp",156
0.2,200,"lp",222.222222222222
0.2,200,"lp",222.857142857143
0.2,200,"lp",200
0.2,200,"lp",164
0.2,200,"lp",234.285714285714
0.2,200,"lp",208.888888888889
0.2,200,"lp",172
0.2,200,"lp",164.444444444444
0.2,200,"lp",280
0.2,200,"lp",376
0.2,200,"lp",240
0.2,200,"lp",132.5
0.2,200,"lp",272
0.2,200,"lp",296
0.2,200,"lp",230
0.2,200,"lp",220
0.2,200,"lp",113.333333333333
0.2,200,"lp",240
0.2,200,"lp",266.666666666667
0.2,200,"lp",188
0.2,200,"lp",313.333333333333
0.2,200,"lp",206.666666666667
0.2,200,"lp",156.363636363636
0.2,200,"lp",177.142857142857
0.2,200,"lp",400
0.2,200,"lp",213.333333333333
0.2,200,"lp",253.333333333333
0.2,200,"lp",234.285714285714
0.2,200,"lp",340
0.2,200,"lp",188
0.2,200,"lp",168.888888888889
0.2,200,"lp",194.285714285714
0.2,200,"lp",200
0.2,200,"lp",360
0.2,200,"lp",240
0.2,200,"lp",208.888888888889
0.2,200,"lp",168
0.2,200,"lp",304
0.2,200,"lp",312
0.2,200,"lp",210
0.2,200,"lp",168.888888888889
0.2,200,"lp",306.666666666667
0.2,200,"lp",156
0.2,200,"lp",186.666666666667
0.2,200,"lp",350
0.2,200,"lp",200
0.2,200,"lp",200
0.2,200,"lp",200
0.2,200,"lp",190
0.2,200,"lp",185
0.2,200,"lp",177.777777777778
0.2,200,"lp",152.727272727273
0.2,200,"lp",205
0.2,200,"lp",336
0.2,200,"lp",211.428571428571
0.2,200,"lp",194.285714285714
0.2,200,"lp",256
0.2,200,"lp",260
0.2,200,"lp",285.714285714286
0.2,200,"lp",135.384615384615
0.2,200,"lp",164.444444444444
0.2,200,"lp",173.333333333333
0.2,200,"lp",288
0.2,200,"lp",173.333333333333
0.2,200,"lp",160
0.2,200,"lp",226.666666666667
0.2,200,"lp",164
0.2,200,"lp",200
0.2,200,"lp",195
0.2,200,"lp",233.333333333333
0.2,200,"lp",450
0.2,200,"lp",194.285714285714
0.2,200,"lp",208
0.2,200,"lp",186.666666666667
0.2,200,"lp",172
0.2,200,"lp",177.142857142857
0.2,200,"lp",180
0.2,200,"lp",350
0.2,200,"lp",150
0.2,200,"lp",280
0.2,200,"lp",200
0.2,200,"lp",177.777777777778
0.2,200,"lp",440
0.2,200,"lp",350
0.2,200,"lp",260
0.2,200,"lp",560
0.2,200,"lp",156.923076923077
0.2,200,"lp",217.142857142857
0.2,200,"lp",344
0.2,200,"lp",182.857142857143
0.2,200,"lp",170.909090909091
0.2,200,"lp",164.444444444444
0.2,200,"lp",155.555555555556
0.2,200,"lp",129.230769230769
0.2,200,"lp",380
0.2,200,"lp",234.285714285714
0.2,200,"lp",190.769230769231
0.2,200,"lp",188
0.2,200,"lp",120
0.2,200,"lp",163.333333333333
0.2,200,"lp",380
0.2,200,"lp",177.777777777778
0.2,200,"lp",146.666666666667
0.2,200,"lp",160
0.2,200,"lp",156.666666666667
0.2,200,"lp",117.5
0.2,200,"lp",266.666666666667
0.2,200,"lp",228.571428571429
0.2,200,"lp",173.333333333333
0.2,200,"lp",188
0.2,200,"lp",185
0.2,200,"lp",185.454545454545
0.2,200,"lp",370
0.2,200,"lp",274.285714285714
0.2,200,"lp",180
0.2,200,"lp",300
0.2,200,"lp",192
0.2,200,"lp",191.111111111111
0.2,200,"lp",211.428571428571
0.2,200,"lp",205
0.2,200,"lp",149.090909090909
0.2,200,"lp",146.666666666667
0.2,200,"lp",177.777777777778
0.2,200,"lp",152
0.2,200,"lp",142.222222222222
0.2,200,"lp",350
0.2,200,"lp",164
0.2,200,"lp",170
0.2,200,"lp",220
0.2,200,"lp",150
0.2,200,"lp",149.090909090909
0.2,200,"lp",286.666666666667
0.2,200,"lp",195
0.2,200,"lp",126.153846153846
0.2,200,"lp",217.142857142857
0.2,200,"lp",200
0.2,200,"lp",253.333333333333
0.2,200,"lp",173.333333333333
0.2,200,"lp",164.444444444444
0.2,200,"lp",466.666666666667
0.2,200,"lp",234.285714285714
0.2,200,"lp",620
0.2,200,"lp",240
0.2,200,"lp",266.666666666667
0.2,200,"lp",360
0.2,200,"lp",170
0.2,200,"lp",141.818181818182
0.2,200,"lp",153.333333333333
0.2,200,"lp",205
0.2,200,"lp",246.666666666667
0.2,200,"lp",176
0.2,200,"lp",233.333333333333
0.2,200,"lp",168
0.2,200,"lp",225
0.2,200,"lp",144
0.2,200,"lp",146.666666666667
0.2,200,"lp",245.714285714286
0.2,200,"lp",177.777777777778
0.2,200,"lp",300
0.2,200,"lp",175
0.2,200,"lp",145.454545454545
0.2,200,"lp",280
0.2,200,"lp",160
0.2,200,"lp",211.428571428571
0.2,200,"lp",226.666666666667
0.2,200,"lp",195
0.2,200,"lp",222.857142857143
0.2,200,"lp",191.111111111111
0.2,200,"lp",150
0.2,200,"lp",200
0.2,200,"lp",132.307692307692
0.2,200,"lp",225
0.2,200,"lp",380
0.2,200,"lp",266.666666666667
0.2,200,"lp",176
0.2,200,"lp",200
0.2,200,"lp",330
0.2,200,"lp",466.666666666667
0.2,200,"lp",211.428571428571
0.2,200,"lp",177.142857142857
0.2,200,"lp",306.666666666667
0.2,200,"lp",125
0.2,200,"lp",217.142857142857
0.2,200,"lp",210
0.2,200,"lp",220
0.2,200,"lp",290
0.2,200,"lp",296
0.2,200,"lp",260
0.2,200,"lp",195
0.2,200,"lp",150
0.2,200,"lp",234.285714285714
0.2,200,"lp",135.384615384615
0.2,200,"lp",350
0.2,200,"lp",240
0.2,200,"lp",140
0.2,200,"lp",188.571428571429
0.2,200,"lp",400
0.2,200,"lp",182.222222222222
0.2,200,"lp",145
0.2,200,"lp",172
0.2,200,"lp",344
0.2,200,"lp",196
0.2,200,"lp",204
0.2,200,"lp",264
0.2,200,"lp",304
0.2,200,"lp",215
0.2,200,"lp",420
0.2,200,"lp",217.142857142857
0.2,200,"lp",285.714285714286
0.2,200,"lp",172
0.2,200,"lp",200
0.2,200,"lp",352
0.2,200,"lp",138.181818181818
0.2,200,"lp",146.666666666667
0.2,200,"lp",232
0.2,200,"lp",304
0.2,200,"lp",200
0.2,200,"lp",188
0.2,200,"lp",220
0.2,200,"lp",200
0.2,200,"lp",194.285714285714
0.2,200,"lp",453.333333333333
0.2,200,"lp",141.818181818182
0.2,200,"lp",256
0.2,200,"lp",200
0.2,200,"lp",184
0.2,200,"lp",168.888888888889
0.2,200,"lp",296
0.2,200,"lp",210
0.2,200,"lp",390
0.2,200,"lp",256
0.2,200,"lp",272
0.2,200,"lp",213.333333333333
0.2,200,"lp",145.454545454545
0.2,200,"lp",225
0.2,200,"lp",172
0.2,200,"lp",164.444444444444
0.2,200,"lp",173.333333333333
0.2,200,"lp",430
0.2,200,"lp",152
0.2,200,"lp",149.090909090909
0.2,200,"lp",220
0.2,200,"lp",173.333333333333
0.2,200,"lp",200
0.2,200,"lp",304
0.2,200,"lp",147.5
0.2,200,"lp",190
0.2,200,"lp",205
0.2,200,"lp",180
0.2,200,"lp",177.142857142857
0.2,200,"lp",256
0.2,200,"lp",246.666666666667
0.2,200,"lp",156.666666666667
0.2,200,"lp",105.454545454545
0.2,200,"lp",350
0.2,200,"lp",174.545454545455
0.2,200,"lp",192
0.2,200,"lp",160
0.2,200,"lp",251.428571428571
0.2,200,"lp",185
0.2,200,"lp",226.666666666667
0.2,200,"lp",296
0.2,200,"lp",184
0.2,200,"lp",246.666666666667
0.2,200,"lp",288
0.2,200,"lp",170
0.2,200,"lp",200
0.2,200,"lp",191.111111111111
0.2,200,"lp",211.428571428571
0.2,200,"lp",246.666666666667
0.2,200,"lp",155.555555555556
0.2,200,"lp",170.909090909091
0.2,200,"lp",273.333333333333
0.2,200,"lp",186.666666666667
0.2,200,"lp",370
0.2,200,"lp",130
0.2,200,"lp",172
0.2,200,"lp",330
0.2,200,"lp",165
0.2,200,"lp",141.818181818182
0.2,200,"lp",155.555555555556
0.2,200,"lp",272
0.2,200,"lp",140
0.2,200,"lp",260
0.2,200,"lp",240
0.2,200,"lp",430
0.2,200,"lp",188.571428571429
0.2,200,"lp",260
0.2,200,"lp",228.571428571429
0.2,200,"lp",328
0.2,200,"lp",195
0.2,200,"lp",131.428571428571
0.2,200,"lp",220
0.2,200,"lp",160
0.2,200,"lp",211.428571428571
0.2,200,"lp",208.888888888889
0.2,200,"lp",211.428571428571
0.2,200,"lp",184
0.2,200,"lp",466.666666666667
0.2,200,"lp",306.666666666667
0.2,200,"lp",195.555555555556
0.2,200,"lp",273.333333333333
0.2,200,"lp",127.272727272727
0.2,200,"lp",170
0.2,200,"lp",167.272727272727
0.2,200,"lp",413.333333333333
0.2,200,"lp",270
0.2,200,"lp",168.888888888889
0.2,200,"lp",156.666666666667
0.2,200,"lp",222.857142857143
0.2,200,"lp",200
0.2,200,"lp",240
0.2,200,"lp",234.285714285714
0.2,200,"lp",280
0.2,200,"lp",266.666666666667
0.2,200,"lp",206.666666666667
0.2,200,"lp",148
0.2,200,"lp",225
0.2,200,"lp",293.333333333333
0.2,200,"lp",160
0.2,200,"lp",400
0.2,200,"lp",205.714285714286
0.2,200,"lp",220
0.2,200,"lp",210
0.2,200,"lp",168.888888888889
0.2,200,"lp",306.666666666667
0.2,200,"lp",240
0.2,200,"lp",152
0.2,200,"lp",94.1176470588235
0.2,200,"lp",180
0.2,200,"lp",204.444444444444
0.2,200,"lp",184
0.2,200,"lp",164.444444444444
0.2,200,"lp",293.333333333333
0.2,200,"lp",205
0.2,200,"lp",143.333333333333
0.2,200,"lp",152
0.2,200,"lp",210
0.2,200,"lp",245.714285714286
0.2,200,"lp",234.285714285714
0.2,200,"lp",156.363636363636
0.2,200,"lp",155.555555555556
0.2,200,"lp",160
0.2,200,"lp",120
0.2,200,"lp",188
0.2,200,"lp",296
0.2,200,"lp",156
0.2,200,"lp",164
0.2,200,"lp",136
0.2,200,"lp",306.666666666667
0.2,200,"lp",164
0.2,200,"lp",182.222222222222
0.2,200,"lp",146.666666666667
0.2,200,"lp",180
0.2,200,"lp",215
0.2,200,"lp",344
0.2,200,"lp",220
0.2,200,"lp",253.333333333333
0.2,200,"lp",165
0.2,200,"lp",160
0.2,200,"lp",177.142857142857
0.2,200,"lp",205
0.2,200,"lp",146.666666666667
0.2,200,"lp",224
0.2,200,"lp",222.857142857143
0.2,200,"lp",180
0.2,200,"lp",204.444444444444
0.2,200,"lp",180
0.2,200,"lp",257.142857142857
0.2,200,"lp",228.571428571429
0.2,200,"lp",190
0.2,200,"lp",140
0.2,200,"lp",195
0.2,200,"lp",148
0.2,200,"lp",220
0.2,200,"lp",175
0.2,200,"lp",257.142857142857
0.2,200,"lp",248
0.2,200,"lp",140
0.2,200,"lp",190
0.2,200,"lp",380
0.2,200,"lp",430
0.2,200,"lp",141.818181818182
0.2,200,"lp",245.714285714286
0.2,200,"lp",140
0.2,200,"lp",186.666666666667
0.2,200,"lp",251.428571428571
0.2,200,"lp",166.666666666667
0.2,200,"lp",304
0.2,200,"lp",164
0.2,200,"lp",560
0.2,200,"lp",160
0.2,200,"lp",230
0.2,200,"lp",186.666666666667
0.2,200,"lp",264
0.2,200,"lp",141.818181818182
0.2,200,"lp",191.111111111111
0.2,200,"lp",312
0.2,200,"lp",234.285714285714
0.2,200,"lp",573.333333333333
0.2,200,"lp",272
0.2,200,"lp",126.153846153846
0.2,200,"lp",210
0.2,200,"lp",264
0.2,200,"lp",113.846153846154
0.2,200,"lp",149.090909090909
0.2,200,"lp",138.181818181818
0.2,200,"lp",273.333333333333
0.2,200,"lp",328
0.2,200,"lp",184
0.2,200,"lp",205
0.2,200,"lp",420
0.2,200,"lp",285.714285714286
0.2,200,"lp",190
0.2,200,"lp",180
0.2,200,"lp",184
0.2,200,"lp",166.666666666667
0.2,200,"lp",352
0.2,200,"lp",130.909090909091
0.2,200,"lp",266.666666666667
0.2,200,"lp",156.363636363636
0.2,200,"lp",171.428571428571
0.2,200,"lp",217.142857142857
0.2,200,"lp",256
0.2,200,"lp",152.727272727273
0.2,200,"lp",200
0.2,200,"lp",164.444444444444
0.2,200,"lp",266.666666666667
0.2,200,"lp",344
0.2,200,"lp",213.333333333333
0.2,200,"lp",182.222222222222
0.2,200,"lp",234.285714285714
0.2,200,"lp",163.333333333333
0.2,200,"lp",304
0.2,200,"lp",200
0.2,200,"lp",156.666666666667
0.2,200,"lp",140
0.2,200,"lp",600
0.2,200,"lp",217.142857142857
0.2,200,"lp",176
0.2,200,"lp",188.571428571429
0.2,200,"lp",180
0.2,200,"lp",185
0.2,200,"lp",205
0.2,200,"lp",204.444444444444
0.2,200,"lp",260
0.2,200,"lp",368
0.2,200,"lp",148.571428571429
0.2,200,"lp",360
0.2,200,"lp",173.333333333333
0.2,200,"lp",146.666666666667
0.2,200,"lp",150
0.2,200,"lp",280
0.2,200,"lp",270
0.2,200,"lp",177.777777777778
0.2,200,"lp",222.857142857143
0.2,200,"lp",208.888888888889
0.2,200,"lp",240
0.2,200,"lp",253.333333333333
0.2,200,"lp",156.363636363636
0.2,200,"lp",138.181818181818
0.2,200,"lp",188
0.2,200,"lp",200
0.2,200,"lp",160
0.2,200,"lp",220
0.2,200,"lp",160
0.2,200,"lp",184
0.2,200,"lp",163.636363636364
0.2,200,"lp",220
0.2,200,"lp",143.333333333333
0.2,200,"lp",173.333333333333
0.2,200,"lp",328
0.2,200,"lp",188.571428571429
0.2,200,"lp",177.142857142857
0.2,200,"lp",222.857142857143
0.2,200,"lp",312
0.2,200,"lp",123.076923076923
0.2,200,"lp",188.571428571429
0.2,200,"lp",220
0.2,200,"lp",310
0.2,200,"lp",392
0.2,200,"lp",195.555555555556
0.2,200,"lp",320
0.2,200,"lp",205.714285714286
0.2,200,"lp",171.428571428571
0.2,200,"lp",200
0.2,200,"lp",217.142857142857
0.2,200,"lp",143.333333333333
0.2,200,"lp",546.666666666667
0.2,200,"lp",293.333333333333
0.2,200,"lp",310
0.2,200,"lp",210
0.2,200,"lp",245.714285714286
0.2,200,"lp",185.454545454545
0.2,200,"lp",245.714285714286
0.2,200,"lp",165
0.2,200,"lp",232
0.2,200,"lp",234.285714285714
0.2,200,"lp",213.333333333333
0.2,200,"lp",144
0.2,200,"lp",215
0.2,200,"lp",312
0.2,200,"lp",182.222222222222
0.2,200,"lp",120
0.2,200,"lp",140
0.2,200,"lp",168.888888888889
0.2,200,"lp",170
0.2,200,"lp",268.571428571429
0.2,200,"lp",155.555555555556
0.2,200,"lp",168.888888888889
0.2,200,"lp",112.727272727273
0.2,200,"lp",156
0.2,200,"lp",160
0.2,200,"lp",228.571428571429
0.2,200,"lp",153.333333333333
0.2,200,"lp",290
0.2,200,"lp",240
0.2,200,"lp",400
0.2,200,"lp",205
0.2,200,"lp",286.666666666667
0.2,200,"lp",220
0.2,200,"lp",168.888888888889
0.2,200,"lp",220
0.2,200,"lp",195
0.2,200,"lp",200
0.2,200,"lp",285.714285714286
0.2,200,"lp",251.428571428571
0.2,200,"lp",178.181818181818
0.2,200,"lp",171.428571428571
0.2,200,"lp",180
0.2,200,"lp",233.333333333333
0.2,200,"lp",257.142857142857
0.2,200,"lp",152.727272727273
0.2,200,"lp",200
0.2,200,"lp",200
0.2,200,"lp",246.666666666667
0.2,200,"lp",220
0.2,200,"lp",146.666666666667
0.2,200,"lp",270
0.2,200,"lp",138.181818181818
0.2,200,"lp",146.666666666667
0.2,200,"lp",150
0.2,200,"lp",149.090909090909
0.2,200,"lp",176
0.2,200,"lp",151.111111111111
0.2,200,"lp",235.555555555556
0.2,200,"lp",185
0.2,200,"lp",160
0.2,200,"lp",182.222222222222
0.2,200,"lp",160
0.2,200,"lp",224
0.2,200,"lp",248
0.2,200,"lp",182.222222222222
0.2,200,"lp",144
0.2,200,"lp",260
0.2,200,"lp",166.666666666667
0.2,200,"lp",228.571428571429
0.2,200,"lp",173.333333333333
0.2,200,"lp",172
0.2,200,"lp",145
0.2,200,"lp",390
0.2,200,"lp",200
0.2,200,"lp",182.222222222222
0.2,200,"lp",296
0.2,200,"lp",176.666666666667
0.2,200,"lp",182.857142857143
0.2,200,"lp",191.111111111111
0.2,200,"lp",240
0.2,200,"lp",182.857142857143
0.2,200,"lp",186.666666666667
0.2,200,"lp",136.470588235294
0.2,200,"lp",156.666666666667
0.2,200,"lp",420
0.2,200,"lp",168
0.2,200,"lp",320
0.2,200,"lp",195.555555555556
0.2,200,"lp",280
0.2,200,"lp",217.142857142857
0.2,200,"lp",346.666666666667
0.2,200,"lp",240
0.2,200,"lp",200
0.2,200,"lp",235
0.2,200,"lp",133.333333333333
0.2,200,"lp",290
0.2,200,"lp",246.666666666667
0.2,200,"lp",164
0.2,200,"lp",142.222222222222
0.2,200,"lp",133.333333333333
0.2,200,"lp",240
0.2,200,"lp",320
0.2,200,"lp",177.142857142857
0.2,200,"lp",660
0.2,200,"lp",217.777777777778
0.2,200,"lp",313.333333333333
0.2,200,"lp",170.909090909091
0.2,200,"lp",426.666666666667
0.2,200,"lp",328
0.2,200,"lp",230
0.2,200,"lp",260
0.2,200,"lp",145.714285714286
0.2,200,"lp",1240
0.2,200,"lp",160
0.2,200,"lp",213.333333333333
0.2,200,"lp",173.333333333333
0.2,200,"lp",360
0.2,200,"lp",195
0.2,200,"lp",230
0.2,200,"lp",222.857142857143
0.2,200,"lp",170
0.2,200,"lp",185
0.2,200,"lp",123.636363636364
0.2,200,"lp",220
0.2,200,"lp",194.285714285714
0.2,200,"lp",274.285714285714
0.2,200,"lp",264
0.2,200,"lp",413.333333333333
0.2,200,"lp",136.666666666667
0.2,200,"lp",344
0.2,200,"lp",200
0.2,200,"lp",196
0.2,200,"lp",217.777777777778
0.2,200,"lp",155
0.2,200,"lp",306.666666666667
0.2,200,"lp",248.888888888889
0.2,200,"lp",154.285714285714
0.2,200,"lp",168
0.2,200,"lp",205
0.2,200,"lp",120
0.2,200,"lp",310
0.2,200,"lp",200
0.2,200,"lp",194.285714285714
0.2,200,"lp",320
0.2,200,"lp",268.571428571429
0.2,200,"lp",450
0.2,200,"lp",125.714285714286
0.2,200,"lp",172
0.2,200,"lp",182.222222222222
0.2,200,"lp",220
0.2,200,"lp",120
0.2,200,"lp",167.272727272727
0.2,200,"lp",240
0.2,200,"lp",146.666666666667
0.2,200,"lp",222.857142857143
0.2,200,"lp",234.285714285714
0.2,200,"lp",173.333333333333
0.2,200,"lp",336
0.2,200,"lp",180
0.2,200,"lp",257.142857142857
0.2,200,"lp",222.857142857143
0.2,200,"lp",217.142857142857
0.2,200,"lp",360
0.2,200,"lp",256
0.2,200,"lp",180
0.2,200,"lp",330
0.2,200,"lp",1200
0.2,200,"lp",296
0.2,200,"lp",135
0.2,200,"lp",245.714285714286
0.2,200,"lp",228.571428571429
0.2,200,"lp",192.727272727273
0.2,200,"lp",182.222222222222
0.2,200,"lp",135.384615384615
0.2,200,"lp",182.857142857143
0.2,200,"lp",188
0.2,200,"lp",153.333333333333
0.2,200,"lp",380
0.2,200,"lp",127.272727272727
0.2,200,"lp",192
0.2,200,"lp",228.571428571429
0.2,200,"lp",160
0.2,200,"lp",206.666666666667
0.2,200,"lp",224
0.2,200,"lp",184
0.2,200,"lp",184
0.2,200,"lp",190
0.2,200,"lp",453.333333333333
0.2,200,"lp",780
0.2,200,"lp",273.333333333333
0.2,200,"lp",304
0.2,200,"lp",256
0.2,200,"lp",251.428571428571
0.2,200,"lp",168.888888888889
0.2,200,"lp",165
0.2,200,"lp",191.111111111111
0.2,200,"lp",386.666666666667
0.2,200,"lp",170
0.2,200,"lp",132
0.2,200,"lp",313.333333333333
0.2,200,"lp",176
0.2,200,"lp",171.428571428571
0.2,200,"lp",100
0.2,200,"lp",257.142857142857
0.2,200,"lp",230
0.2,200,"lp",163.636363636364
0.2,200,"lp",260
0.2,200,"lp",200
0.2,200,"lp",130.909090909091
0.2,200,"lp",193.333333333333
0.2,200,"lp",280
0.2,200,"lp",194.285714285714
0.2,200,"lp",130.909090909091
0.2,200,"lp",200
0.2,200,"lp",262.857142857143
0.2,200,"lp",205.714285714286
0.2,200,"lp",205
0.2,200,"lp",140
0.2,200,"lp",370
0.2,200,"lp",274.285714285714
0.2,200,"lp",390
0.2,200,"lp",880
0.2,200,"lp",296
0.2,200,"lp",233.333333333333
0.2,200,"lp",266.666666666667
0.2,200,"lp",155
0.2,200,"lp",257.142857142857
0.2,200,"lp",233.333333333333
0.2,200,"lp",128.571428571429
0.2,200,"lp",266.666666666667
0.2,200,"lp",185
0.2,200,"lp",185
0.2,200,"lp",226.666666666667
0.2,200,"lp",156.666666666667
0.2,200,"lp",226.666666666667
0.2,200,"lp",182.857142857143
0.2,200,"lp",288
0.2,200,"lp",264
0.2,200,"lp",160
0.2,200,"lp",300
0.2,200,"lp",195
0.2,200,"lp",168.888888888889
0.2,200,"lp",191.111111111111
0.2,200,"lp",140
0.2,200,"lp",272
0.2,200,"lp",304
0.2,200,"lp",272
0.2,200,"lp",226.666666666667
0.2,200,"lp",226.666666666667
0.2,200,"lp",336
0.2,200,"lp",211.428571428571
0.2,200,"lp",123.636363636364
0.2,200,"lp",266.666666666667
0.2,200,"lp",170
0.2,200,"lp",143.333333333333
0.2,200,"lp",533.333333333333
0.2,200,"lp",420
0.2,200,"lp",245
0.2,200,"lp",195.555555555556
0.2,200,"lp",328
0.2,200,"lp",256
0.2,200,"lp",180
0.2,200,"lp",174.545454545455
0.2,200,"lp",190
0.2,200,"lp",182.222222222222
0.2,200,"lp",182.222222222222
0.2,200,"lp",186.666666666667
0.2,200,"lp",293.333333333333
0.2,200,"lp",160
0.2,200,"lp",200
0.2,200,"lp",132.307692307692
0.2,200,"lp",700
0.2,200,"lp",191.111111111111
0.2,200,"lp",186.666666666667
0.2,200,"lp",380
0.2,200,"lp",240
0.2,200,"lp",151.111111111111
0.2,200,"lp",546.666666666667
0.2,200,"lp",152
0.2,200,"lp",217.142857142857
0.2,200,"lp",196.363636363636
0.2,200,"lp",195.555555555556
0.2,200,"lp",251.428571428571
0.2,200,"lp",130
0.2,200,"lp",175
0.2,200,"lp",380
0.2,200,"lp",546.666666666667
0.2,200,"lp",140
0.2,200,"lp",217.142857142857
0.2,200,"lp",156.363636363636
0.2,200,"lp",155.555555555556
0.2,200,"lp",143.333333333333
0.2,200,"lp",288
0.2,200,"lp",217.142857142857
0.2,200,"lp",152
0.2,200,"lp",195.555555555556
0.2,200,"lp",168
0.2,200,"lp",173.333333333333
0.2,200,"lp",360
0.2,200,"lp",204.444444444444
0.2,200,"lp",164
0.2,200,"lp",400
0.2,200,"lp",273.333333333333
0.2,200,"lp",126.153846153846
0.2,200,"lp",168.888888888889
0.2,200,"lp",182.222222222222
0.2,200,"lp",224
0.2,200,"lp",205.714285714286
0.2,200,"lp",151.111111111111
0.2,200,"lp",195
0.2,200,"lp",152.727272727273
0.2,200,"lp",240
0.2,200,"lp",182.222222222222
0.2,200,"lp",253.333333333333
0.2,200,"lp",225
0.2,200,"lp",280
0.2,200,"lp",533.333333333333
0.2,200,"lp",240
0.2,200,"lp",188
0.2,200,"lp",182.222222222222
0.2,200,"lp",173.333333333333
0.2,200,"lp",253.333333333333
0.2,200,"lp",160
0.2,200,"lp",212
0.2,200,"lp",200
0.2,200,"lp",264
0.2,200,"lp",246.666666666667
0.2,200,"lp",205.714285714286
0.2,200,"lp",182.222222222222
0.2,200,"lp",141.818181818182
0.2,200,"lp",188
0.2,200,"lp",234.285714285714
0.2,200,"lp",168.888888888889
0.2,200,"lp",138.181818181818
0.2,200,"lp",272
0.2,200,"lp",213.333333333333
0.2,200,"lp",213.333333333333
0.2,200,"lp",225
0.2,200,"lp",160
0.2,200,"lp",141.538461538462
0.2,200,"lp",195
0.2,200,"lp",176
0.2,200,"lp",340
0.2,200,"lp",257.142857142857
0.2,200,"lp",248
0.2,200,"lp",176
0.2,200,"lp",205
0.2,200,"lp",196
0.2,200,"lp",213.333333333333
0.2,200,"lp",165.714285714286
0.2,200,"lp",168.888888888889
0.2,200,"lp",150
0.2,200,"lp",186.666666666667
0.3,200,"lp",206.25
0.3,200,"lp",212.307692307692
0.3,200,"lp",202.105263157895
0.3,200,"lp",151.304347826087
0.3,200,"lp",182.727272727273
0.3,200,"lp",159.230769230769
0.3,200,"lp",167.368421052632
0.3,200,"lp",183.157894736842
0.3,200,"lp",180
0.3,200,"lp",173.333333333333
0.3,200,"lp",232
0.3,200,"lp",198.75
0.3,200,"lp",212
0.3,200,"lp",232
0.3,200,"lp",183.75
0.3,200,"lp",217.5
0.3,200,"lp",190.588235294118
0.3,200,"lp",190.588235294118
0.3,200,"lp",176.842105263158
0.3,200,"lp",221.052631578947
0.3,200,"lp",232.941176470588
0.3,200,"lp",208.235294117647
0.3,200,"lp",294.545454545455
0.3,200,"lp",177
0.3,200,"lp",267.692307692308
0.3,200,"lp",210
0.3,200,"lp",189
0.3,200,"lp",202.105263157895
0.3,200,"lp",198.947368421053
0.3,200,"lp",226.666666666667
0.3,200,"lp",236
0.3,200,"lp",210
0.3,200,"lp",236
0.3,200,"lp",210
0.3,200,"lp",232
0.3,200,"lp",200
0.3,200,"lp",189.473684210526
0.3,200,"lp",218.823529411765
0.3,200,"lp",150
0.3,200,"lp",148.8
0.3,200,"lp",208.235294117647
0.3,200,"lp",210
0.3,200,"lp",154.285714285714
0.3,200,"lp",290
0.3,200,"lp",219
0.3,200,"lp",204
0.3,200,"lp",169.090909090909
0.3,200,"lp",232.5
0.3,200,"lp",226.153846153846
0.3,200,"lp",200
0.3,200,"lp",177.142857142857
0.3,200,"lp",162.857142857143
0.3,200,"lp",201
